taxroll_number,effective_build_year,net_area,basement_finished,has_fireplace,assessed_value,fully_complete,lot_size,walkout_basement,air_conditioning,site_coverage,lon,lat,valuation_group_residential.south
10222427,2013,304.2,1,1,771000,0,706.569,0,0,0.36,-113.5542455,53.44010028,1
10222439,2013,236.9,1,1,852000,1,557.182,0,0,0.32,-113.5548977,53.44043071,1
10222428,2013,306.3,1,1,1312000,1,708.669,0,0,0.35,-113.55443,53.44000212,1
10222438,2013,281.1,0,1,896500,1,651.116,0,0,0.31,-113.555104,53.44033263,1
10222429,2013,306.2,1,1,1502500,1,706.595,0,0,0.33,-113.5546015,53.43989493,1
10222437,2013,233.9,1,1,792500,1,632.489,0,0,0.33,-113.5553684,53.44030665,1
10222430,2014,313.5,1,1,803000,0,788.802,0,0,0.3,-113.5547528,53.43973599,1
10222436,2011,273.1,1,1,881500,1,864.02,0,0,0.27,-113.5557306,53.44029452,1
10222431,2014,275.3,1,1,885500,0,684.24,0,0,0.28,-113.5550401,53.43973256,1
10222435,2011,280,0,1,827500,1,845.942,0,0,0.26,-113.5559114,53.44019635,1
10222432,2013,293.9,0,1,997000,1,607.043,0,0,0.36,-113.5553677,53.43974052,1
10222433,2014,255.7,0,1,1105000,1,1190.429,0,0,0.17,-113.5557284,53.43975534,1
10222442,2011,267.8,1,1,940500,1,668.995,0,0,0.31,-113.5550783,53.44064929,1
10222443,2011,291.2,1,1,857500,1,670.011,0,0,0.32,-113.5554722,53.4405901,1
10222444,2012,298.4,0,1,885000,1,1089.878,0,0,0.22,-113.5558566,53.44060951,1
10222445,2013,259.6,0,1,806000,1,775.053,0,0,0.25,-113.5559291,53.44075805,1
10222446,2012,256.8,1,1,910500,1,638.072,0,0,0.31,-113.5558399,53.44098237,1
10222468,2011,161.1,1,1,707500,1,605.782,0,1,0.35,-113.554964,53.44097462,1
10222467,2011,147.9,1,1,667000,1,499.324,0,0,0.4,-113.5549612,53.44110041,1
10222447,2011,147.9,1,1,673000,1,528.021,0,0,0.38,-113.5558195,53.441171,1
10222466,2011,139.9,1,1,655500,1,499.334,0,1,0.38,-113.5549588,53.44121273,1
10222448,2011,161.1,1,1,690000,1,499.066,0,0,0.42,-113.555817,53.44128781,1
10222465,2011,139.9,1,1,651000,1,499.348,0,0,0.38,-113.5549563,53.44132505,1
10222449,2011,140,1,1,660000,1,499.132,0,1,0.38,-113.5558145,53.44140013,1
10222464,2012,147.9,1,1,666000,1,499.363,0,0,0.4,-113.5549538,53.44143736,1
10222450,2011,140,1,1,651500,1,499.178,0,0,0.38,-113.555812,53.44151245,1
10222463,2012,147.9,1,1,668000,1,499.378,0,0,0.4,-113.5549513,53.44154968,1
10222451,2012,147.9,1,1,668500,1,499.195,0,0,0.4,-113.5558096,53.44162476,1
10222462,2012,147.9,1,1,668000,1,499.394,0,0,0.4,-113.5549489,53.441662,1
10222452,2012,147.9,1,1,675000,1,499.213,0,1,0.4,-113.5558072,53.44173259,1
10222461,2012,147.9,1,1,673500,1,492.934,0,1,0.4,-113.5549317,53.44176977,1
10222453,2012,147.9,1,1,662500,1,483.856,0,0,0.4,-113.5558119,53.44184493,1
10222460,2012,140,1,1,647000,1,479.847,0,1,0.38,-113.5548523,53.44189079,1
10222454,2012,161.4,1,1,710500,1,654.78,0,0,0.32,-113.5559068,53.44202501,1
10222459,2012,159.5,1,1,702500,1,629.733,0,0,0.33,-113.5547813,53.44206575,1
10222455,2012,160.8,1,1,734500,1,895.3,0,0,0.24,-113.5558779,53.44217317,1
10222458,2012,161.1,1,1,737000,1,984.296,0,0,0.21,-113.5548722,53.4421919,1
10222456,2012,160.8,1,1,720500,1,766.377,0,0,0.28,-113.5556365,53.44226663,1
10222457,2012,161.1,1,1,706000,1,640.956,0,0,0.33,-113.5551917,53.44224476,1
10086886,2010,257.4,1,1,769500,1,589.608,0,0,0.28,-113.5681048,53.43524925,1
10086885,2009,245.8,0,1,769000,1,568.978,0,0,0.38,-113.5682908,53.43538471,1
10086909,2008,243.9,1,1,943500,1,760.29,1,0,0.28,-113.5687585,53.4349326,1
10086884,2012,238.4,0,1,718500,1,500.628,0,0,0.33,-113.5683294,53.43551515,1
10086908,2009,305.9,1,1,983000,1,627.8,1,0,0.36,-113.5688938,53.43506788,1
10086883,2008,280.1,0,1,772000,1,538.844,0,0,0.34,-113.5684249,53.43563681,1
10086907,2008,357.9,1,1,1218000,1,601.096,1,0,0.38,-113.5690044,53.43520307,1
10086882,2009,294.2,1,1,951000,1,518.804,0,1,0.41,-113.5685223,53.43575847,1
10086906,2008,351.3,1,1,1220000,1,553.889,1,0,0.4,-113.5690639,53.43534257,1
10086881,2011,226.5,0,1,700000,1,499.277,0,0,0.31,-113.5686153,53.43587563,1
10086905,2009,344.5,1,1,1222500,1,553.886,1,0,0.4,-113.5691636,53.43546874,1
10086904,2010,200.9,1,1,856000,1,532.342,1,0,0.38,-113.5692614,53.43559041,1
10086903,2009,270.9,1,1,913000,1,554.009,1,0,0.36,-113.5693591,53.43571207,1
10086902,2009,319.6,1,1,1155500,1,532.522,1,0,0.41,-113.5694568,53.43583374,1
10086901,2010,246.8,0,1,844500,1,571.415,1,0,0.31,-113.5695804,53.435951,1
10086900,2009,279.6,0,1,873500,1,541.358,1,1,0.31,-113.569677,53.43606817,1
10086899,2009,268.4,0,1,871000,1,1058.518,1,0,0.18,-113.5698416,53.43629342,1
10086898,2010,240.5,0,1,736500,1,761.759,0,0,0.22,-113.5696846,53.43641416,1
10086897,2011,255.7,0,1,773500,1,587.474,0,0,0.35,-113.5693641,53.43648939,1
10086880,2009,154.9,0,1,692500,1,587.078,0,0,0.38,-113.568883,53.43603385,1
10086861,2010,254.7,1,1,752000,1,533.304,0,0,0.33,-113.5691475,53.43651107,1
10086879,2008,276.6,0,1,763000,1,498.052,0,1,0.34,-113.5686883,53.43610279,1
10086860,2008,202.7,1,1,688000,1,536.034,0,1,0.3,-113.5689623,53.43656432,1
10086878,2011,237.2,0,1,717500,1,502.705,0,0,0.32,-113.5684911,53.43615151,1
10086859,2010,263.8,0,1,719000,1,552.145,0,0,0.32,-113.56877,53.43661081,1
10086877,2008,223.9,0,1,697500,1,507.913,0,0,0.31,-113.5682967,53.43620697,1
10086858,2010,238.8,0,1,694500,1,523.457,0,0,0.34,-113.5685708,53.43666176,1
10086876,2008,276.6,0,1,757000,1,509.876,0,0,0.34,-113.5681052,53.43627142,1
10086857,2008,241.1,1,1,722500,1,518.842,0,1,0.34,-113.5683782,53.43672172,1
10086875,2008,226.4,0,1,700500,1,504.309,0,0,0.31,-113.5679153,53.43633589,1
10086856,2014,314.2,1,1,616000,0,518.839,0,0,0.38,-113.5681928,53.4367862,1
10086874,2011,237.2,0,1,717500,1,504.622,0,0,0.32,-113.5677303,53.43640486,1
10086855,2008,136.7,1,1,645500,1,604.697,0,0,0.3,-113.5680001,53.43685964,1
10086873,2009,270.7,1,1,786000,1,556.024,0,0,0.3,-113.5675311,53.4364648,1
10086872,2009,256.9,1,1,799500,1,671.034,0,0,0.28,-113.5672606,53.43654918,1
10096241,2010,379.9,0,1,1133000,1,722.669,0,0,0.37,-113.5690037,53.43409328,1
10096216,2008,291.9,1,1,1042500,1,671.384,0,0,0.33,-113.5683261,53.43442332,1
10096240,2010,293,1,1,1074500,1,863.127,0,0,0.27,-113.5687932,53.43394874,1
10096215,2008,316.6,1,1,1057500,1,650.985,0,0,0.37,-113.5681276,53.43438217,1
10096239,2009,386,1,1,1428000,1,774.275,0,1,0.32,-113.5684679,53.43390489,1
10096214,2013,353.6,1,1,801000,0,538.75,0,0,0.41,-113.5678305,53.43438109,1
10096213,2008,337.9,1,1,1056000,1,559.915,0,0,0.41,-113.567595,53.43437126,1
10096212,2009,319.8,1,1,1015000,1,539.137,0,0,0.38,-113.5673593,53.43436142,1
10096211,2009,285.6,1,1,911000,1,538.469,0,0,0.38,-113.5671283,53.43434935,1
10096210,2011,316.2,0,1,992500,1,559.286,0,0,0.39,-113.5668929,53.43433726,1
10096230,2011,341.3,1,1,1469500,1,776.721,1,0,0.33,-113.5659373,53.43414059,1
10096209,2009,368.6,1,1,1133500,1,614.398,0,0,0.4,-113.5666463,53.43432738,1
10096229,2008,383.4,1,1,1514000,1,682.215,1,0,0.42,-113.5659489,53.43432485,1
10096208,2009,305.8,1,1,1013000,1,552.989,0,0,0.4,-113.5667609,53.43455694,1
10096227,2011,362.6,1,1,1452500,1,673.722,1,0,0.39,-113.5659471,53.43463486,1
10096207,2009,264.5,0,1,758500,1,538.134,0,0,0.34,-113.5667583,53.43470071,1
10096226,2009,315.4,1,1,1178500,1,669.509,1,1,0.35,-113.5659461,53.43478762,1
10096206,2008,184.9,1,1,865000,1,517.4,0,0,0.44,-113.5667559,53.43483549,1
10096225,2009,395,1,1,1331000,1,665.212,1,0,0.38,-113.5659452,53.43494488,1
10096205,2008,353.3,1,1,1095000,1,538.312,0,1,0.43,-113.5667534,53.43497477,1
10096204,2009,181.5,1,1,939000,1,537.978,0,0,0.44,-113.5667509,53.43510955,1
10096223,2009,402.8,1,1,1265500,1,656.535,1,0,0.4,-113.5659434,53.43525489,1
10096203,2011,215.4,1,1,715000,1,533.264,0,0,0.33,-113.5667462,53.43524882,1
10096222,2009,361.7,1,1,1224000,1,652.245,1,0,0.4,-113.5659425,53.43540766,1
10096202,2009,346.2,1,1,1081500,1,544.985,0,0,0.42,-113.5667264,53.43540601,1
10096221,2009,373.8,1,1,1240500,1,647.991,1,0,0.39,-113.5659415,53.43556491,1
10096220,2009,302.1,1,1,1136500,1,620.091,1,0,0.35,-113.5659326,53.43571764,1
10096219,2009,269.3,0,1,797500,1,725.856,0,0,0.26,-113.565938,53.43591086,1
10096201,2008,410.6,0,1,1132500,1,603.208,0,0,0.44,-113.5666439,53.43561688,1
10096218,2011,307.6,0,1,861500,1,673.41,0,0,0.35,-113.5660726,53.43603716,1
10096200,2008,300.2,0,1,832000,1,576.491,0,0,0.37,-113.566887,53.43564248,1
10096217,2011,337.7,1,1,1140500,1,832.758,0,1,0.28,-113.5664669,53.43608352,1
10096199,2008,257.1,1,1,812000,1,584.297,0,1,0.38,-113.5671098,53.43569046,1
10236172,2011,155.7,0,1,439000,1,328.501,0,0,0.31,-113.570402,53.43379728,1
10236171,2011,154.2,0,1,429500,1,251.541,0,0,0.4,-113.5704261,53.433712,1
10236170,2012,154.8,0,1,430500,1,251.548,0,0,0.4,-113.570437,53.43364464,1
10236169,2012,153.9,1,1,443500,1,250.512,0,0,0.4,-113.5704478,53.43357729,1
10236168,2011,174.1,0,1,467000,1,301.849,0,0,0.39,-113.570458,53.43350544,1
10236167,2011,173,0,1,470500,1,318.035,0,0,0.37,-113.5704534,53.43341106,1
10236166,2011,173,0,1,470000,1,318.044,0,0,0.37,-113.5704609,53.43332572,1
10086888,2010,343.3,1,1,1113500,1,700.791,0,0,0.33,-113.5676406,53.43468144,1
10086889,2008,219.8,1,1,779000,1,1104.362,0,0,0.15,-113.5673273,53.43467357,1
10086890,2011,222,0,1,718000,1,605.01,0,0,0.27,-113.5672681,53.43490025,1
10086892,2010,320.6,0,1,867500,1,684.891,0,0,0.35,-113.5672897,53.43521485,1
10086893,2007,226.2,1,1,765000,1,581.758,0,0,0.33,-113.5672479,53.43534949,1
10086862,2009,257.7,0,1,754500,1,675.585,0,0,0.24,-113.5678635,53.43553369,1
10086894,2010,255.6,0,1,746000,1,512.475,0,0,0.35,-113.5671927,53.43548857,1
10086863,2010,210.4,1,1,792500,1,617.111,0,0,0.33,-113.5679971,53.43572063,1
10086864,2010,241.2,0,1,761000,1,858.055,0,0,0.19,-113.568099,53.43595015,1
10086865,2007,214.1,1,1,723500,1,537.395,0,0,0.3,-113.5678606,53.43603465,1
10086866,2007,214.5,0,1,703000,1,530.637,0,0,0.32,-113.5676136,53.43609217,1
10086867,2009,270.4,1,1,784000,1,553.055,0,0,0.31,-113.567414,53.43614312,1
10086868,2009,219.6,1,1,619500,1,509.24,0,0,0.27,-113.5672516,53.43621891,1
10086869,2008,275.6,1,1,779000,1,489.785,0,0,0.34,-113.5670851,53.43629469,1
10086870,2009,203.6,0,1,689000,1,544.854,0,0,0.29,-113.5668698,53.43636805,1
10086871,2012,258.1,0,1,757500,1,618.184,0,0,0.27,-113.5667309,53.43647088,1
3044021,1988,298.34,0,1,787500,1,680.55,0,0,0.3,-113.5686285,53.46626225,1
3044039,1986,236.23,0,1,658500,1,651.46,0,0,0.31,-113.5686526,53.46601971,1
3044047,1990,198.68,1,1,559000,1,628.94,0,0,0.26,-113.5686031,53.4658488,1
3123460,1988,252.19,1,1,773000,1,658.913,1,0,0.32,-113.5690161,53.46591769,1
3123478,1988,256.01,1,1,643000,1,657.818,1,0,0.26,-113.5692903,53.4659052,1
3123486,1988,272.9,1,1,804500,1,775.739,1,0,0.3,-113.5695867,53.46587706,1
3123494,1988,179.24,1,1,641000,1,715.458,1,0,0.32,-113.5698336,53.46582178,1
3123502,1988,203.15,1,1,758500,1,709.092,1,0,0.35,-113.5700575,53.46570352,1
3123510,1989,215.13,1,1,609000,1,626.315,1,0,0.26,-113.5702321,53.46556262,1
3044146,1986,287.03,1,1,780500,1,698.79,1,0,0.3,-113.5705578,53.46543799,1
3044153,1985,251.03,1,1,672000,1,1147.73,0,0,0.15,-113.5707546,53.465241,1
3044161,1986,288.19,0,1,722500,1,931.09,0,0,0.26,-113.5706112,53.46498213,1
3044179,1986,298.12,1,1,799500,1,884.7,0,0,0.25,-113.5703004,53.46493159,1
3044187,1985,227.7,0,1,593500,1,897.83,0,0,0.19,-113.5698044,53.46494104,1
3044195,1986,245.4,1,1,593000,1,563.13,0,0,0.33,-113.5696937,53.46514732,1
